tweet_id,curtidas,retweets,data
780800785462489090,5934,1435,2016-09-27 16:06:28
780601303617732608,13013,3681,2016-09-27 02:53:48
780543529827336192,6780,1915,2016-09-26 23:04:13
780496263422808064,0,4115,2016-09-26 19:56:24
780476555013349377,0,129,2016-09-26 18:38:05
780459368902959104,5690,1176,2016-09-26 17:29:48
780192070812196864,9376,2476,2016-09-25 23:47:39
780092040432480260,0,2542,2016-09-25 17:10:10
780074436359819264,13193,5527,2016-09-25 16:00:13
779834332596887552,20478,7845,2016-09-25 00:06:08
779377524342161408,9497,3437,2016-09-23 17:50:56
779124354206535695,0,20338,2016-09-23 01:04:56
779123168116150273,12712,4020,2016-09-23 01:00:13
779056095788752897,15940,4996,2016-09-22 20:33:42
778990705243029504,21567,8040,2016-09-22 16:13:51
778774459159379968,0,11010,2016-09-22 01:54:34
778764940568104960,920,404,2016-09-22 01:16:45
778748913645780993,7426,1476,2016-09-22 00:13:04
778650543019483137,6212,1649,2016-09-21 17:42:10
778624900596654080,5011,1119,2016-09-21 16:00:17
778408200802557953,14689,4809,2016-09-21 01:39:11
778396591732486144,0,13521,2016-09-21 00:53:04
778383385161035776,6281,1215,2016-09-21 00:00:35
778286810187399168,11196,3660,2016-09-20 17:36:50
778039087836069888,9123,2910,2016-09-20 01:12:28
778027034220126208,7059,1795,2016-09-20 00:24:34
777953400541634568,0,3890,2016-09-19 19:31:59
777885040357281792,6849,1815,2016-09-19 15:00:20
777684233540206592,12078,3254,2016-09-19 01:42:24
777641927919427584,0,4689,2016-09-18 22:54:18
777621514455814149,9442,2751,2016-09-18 21:33:11
777189768882946048,15398,4781,2016-09-17 16:57:35
776819012571455488,0,15164,2016-09-16 16:24:19
776813020089548800,5244,1334,2016-09-16 16:00:31
776477788987613185,9526,3098,2016-09-15 17:48:25
776249906839351296,0,10103,2016-09-15 02:42:54
776218204058357768,32279,17618,2016-09-15 00:36:55
776201521193218049,10313,2780,2016-09-14 23:30:38
776113305656188928,12641,4796,2016-09-14 17:40:06
776088319444877312,1975,167,2016-09-14 16:00:49
775898661951791106,0,17336,2016-09-14 03:27:11
775842724423557120,12596,2961,2016-09-13 23:44:54
775733305207554048,14863,4417,2016-09-13 16:30:07
775729183532220416,13871,5038,2016-09-13 16:13:44
775364825476165632,7983,3292,2016-09-12 16:05:54
775350846108426240,10905,4317,2016-09-12 15:10:21
775085132600442880,16693,5215,2016-09-11 21:34:30
774757898236878852,9170,1953,2016-09-10 23:54:11
774639387460112384,7217,1916,2016-09-10 16:03:16
774314403806253056,23386,6160,2016-09-09 18:31:54
773985732834758656,11536,4281,2016-09-08 20:45:53
773922284943896577,6868,1910,2016-09-08 16:33:46
773704687002451968,7087,1807,2016-09-08 02:09:06
773670353721753600,5713,1429,2016-09-07 23:52:41
773547596996571136,23691,6794,2016-09-07 15:44:53
773336787167145985,0,5610,2016-09-07 01:47:12
773308824254029826,24947,8228,2016-09-06 23:56:05
773247561583001600,10109,3537,2016-09-06 19:52:39
773191612633579521,10733,4525,2016-09-06 16:10:20
772877495989305348,9221,4269,2016-09-05 19:22:09
772826264096874500,8558,2558,2016-09-05 15:58:34
772615324260794368,0,3707,2016-09-05 02:00:22
772581559778025472,6951,1858,2016-09-04 23:46:12
772193107915964416,6444,1523,2016-09-03 22:02:38
772152991789019136,4058,1232,2016-09-03 19:23:13
772117678702071809,4025,804,2016-09-03 17:02:54
772114945936949249,2910,519,2016-09-03 16:52:02
772102971039580160,4305,1015,2016-09-03 16:04:27
771908950375665664,7056,2089,2016-09-03 03:13:29
771770456517009408,12887,3740,2016-09-02 18:03:10
771500966810099713,8876,2884,2016-09-02 00:12:18
771380798096281600,11289,5610,2016-09-01 16:14:48
771171053431250945,0,8317,2016-09-01 02:21:21
771136648247640064,9864,3219,2016-09-01 00:04:38
771102124360998913,6686,1575,2016-08-31 21:47:27
771014301343748096,7373,1821,2016-08-31 15:58:28
770787852854652928,5324,1347,2016-08-31 00:58:39
770772759874076672,5564,1559,2016-08-30 23:58:40
770655142660169732,7855,1913,2016-08-30 16:11:18
770414278348247044,6752,2263,2016-08-30 00:14:12
770293558247038976,6689,1636,2016-08-29 16:14:30
770093767776997377,0,3334,2016-08-29 03:00:36
770069151037685760,8131,2532,2016-08-29 01:22:47
769940425801170949,33737,10607,2016-08-28 16:51:16
769695466921623552,6856,1828,2016-08-28 00:37:54
769335591808995329,0,8435,2016-08-27 00:47:53
769212283578875904,5776,1881,2016-08-26 16:37:54
768970937022709760,15459,7187,2016-08-26 00:38:52
768909767477751808,0,2970,2016-08-25 20:35:48
768855141948723200,4496,979,2016-08-25 16:58:45
768609597686943744,4410,1333,2016-08-25 00:43:02
768596291618299904,5382,1403,2016-08-24 23:50:10
768554158521745409,0,6391,2016-08-24 21:02:45
768473857036525572,14611,3766,2016-08-24 15:43:39
768193404517830656,11685,3890,2016-08-23 21:09:14
767884188863397888,5088,1538,2016-08-23 00:40:31
767754930266464257,17190,5907,2016-08-22 16:06:54
767500508068192258,8025,2558,2016-08-21 23:15:55
767191397493538821,13162,4186,2016-08-21 02:47:37
767122157629476866,10855,3134,2016-08-20 22:12:29
766864461642756096,0,6215,2016-08-20 05:08:29
766793450729734144,5445,1490,2016-08-20 00:26:19
766714921925144576,2789,423,2016-08-19 19:14:16
766693177336135680,4321,866,2016-08-19 17:47:52
766423258543644672,6449,1750,2016-08-18 23:55:18
766313316352462849,7264,2067,2016-08-18 16:38:26
766078092750233600,0,2848,2016-08-18 01:03:45
766069199026450432,4592,952,2016-08-18 00:28:24
766008592277377025,4003,539,2016-08-17 20:27:34
765719909049503744,7759,2366,2016-08-17 01:20:27
765669560888528897,5564,1335,2016-08-16 22:00:23
765395769549590528,28251,3718,2016-08-16 03:52:26
765371061932261376,7592,2364,2016-08-16 02:14:15
765222098633691136,12444,3707,2016-08-15 16:22:20
764857477905154048,6879,1943,2016-08-14 16:13:27
764259802650378240,6475,1664,2016-08-13 00:38:30
763956972077010945,792,59,2016-08-12 04:35:10
763837565564780549,13522,4574,2016-08-11 20:40:41
763183847194451968,5781,1616,2016-08-10 01:23:03
763167063695355904,0,3308,2016-08-10 00:16:21
763103485927849985,7881,2492,2016-08-09 20:03:43
762699858130116608,13028,3972,2016-08-08 17:19:51
762471784394268675,12091,7120,2016-08-08 02:13:34
762464539388485633,11064,4618,2016-08-08 01:44:46
762316489655476224,5157,1234,2016-08-07 15:56:28
762035686371364864,34244,17095,2016-08-06 21:20:40
761976711479193600,5788,2211,2016-08-06 17:26:19
761750502866649088,0,4321,2016-08-06 02:27:27
761745352076779520,4552,939,2016-08-06 02:06:59
761672994376806400,52968,31762,2016-08-05 21:19:27
761599872357261312,4415,1288,2016-08-05 16:28:54
761371037149827077,0,19649,2016-08-05 01:19:35
761334018830917632,5570,1592,2016-08-04 22:52:29
761292947749015552,4782,1206,2016-08-04 20:09:17
761227390836215808,5692,1701,2016-08-04 15:48:47
761004547850530816,12077,3793,2016-08-04 01:03:17
760893934457552897,4081,1062,2016-08-03 17:43:45
760656994973933572,7064,2106,2016-08-03 02:02:14
760641137271070720,5299,1412,2016-08-03 00:59:13
760539183865880579,8099,3967,2016-08-02 18:14:06
760521673607086080,4522,1531,2016-08-02 17:04:31
760290219849637889,28658,12566,2016-08-02 01:44:48
760252756032651264,4210,947,2016-08-01 23:15:56
760190180481531904,6093,1985,2016-08-01 19:07:17
760153949710192640,0,34,2016-08-01 16:43:19
759943073749200896,6339,2292,2016-08-01 02:45:22
759923798737051648,15702,6215,2016-08-01 01:28:46
759846353224826880,7191,2175,2016-07-31 20:21:02
759793422261743616,6371,2082,2016-07-31 16:50:42
759566828574212096,0,23132,2016-07-31 01:50:18
759557299618865152,5032,1285,2016-07-31 01:12:26
759447681597108224,9075,2686,2016-07-30 17:56:51
759446261539934208,1785,532,2016-07-30 17:51:13
759197388317847553,6477,2121,2016-07-30 01:22:17
759159934323924993,0,1281,2016-07-29 22:53:27
759099523532779520,15534,4576,2016-07-29 18:53:24
759047813560868866,6969,2206,2016-07-29 15:27:55
758854675097526272,3793,977,2016-07-29 02:40:28
758828659922702336,11937,4185,2016-07-29 00:57:05
758740312047005698,6113,1751,2016-07-28 19:06:01
758474966123810816,4087,1083,2016-07-28 01:31:38
758467244762497024,5132,2435,2016-07-28 01:00:57
758405701903519748,5558,2104,2016-07-27 20:56:24
758355060040593408,3664,1189,2016-07-27 17:35:10
758099635764359168,20500,11010,2016-07-27 00:40:12
758041019896193024,2894,409,2016-07-26 20:47:17
757741869644341248,7354,3557,2016-07-26 00:58:34
757729163776290825,0,8862,2016-07-26 00:08:05
757725642876129280,4839,1331,2016-07-25 23:54:05
757611664640446465,4863,1222,2016-07-25 16:21:11
757597904299253760,0,319,2016-07-25 15:26:30
757596066325864448,4638,1160,2016-07-25 15:19:12
757400162377592832,16173,7456,2016-07-25 02:20:45
757393109802180609,6226,1909,2016-07-25 01:52:43
757354760399941633,4824,1552,2016-07-24 23:20:20
756998049151549440,6684,2174,2016-07-23 23:42:53
756939218950160384,7096,2194,2016-07-23 19:49:07
756651752796094464,5413,1442,2016-07-23 00:46:50
756526248105566208,11111,3952,2016-07-22 16:28:07
756303284449767430,4218,1184,2016-07-22 01:42:09
756288534030475264,45632,19106,2016-07-22 00:43:32
756275833623502848,6871,1674,2016-07-21 23:53:04
755955933503782912,7834,3153,2016-07-21 02:41:54
755206590534418437,17584,5874,2016-07-19 01:04:16
755110668769038337,22659,12083,2016-07-18 18:43:07
754874841593970688,0,8756,2016-07-18 03:06:01
754856583969079297,7339,2762,2016-07-18 01:53:28
754747087846248448,2748,571,2016-07-17 18:38:22
754482103782404096,5665,2129,2016-07-17 01:05:25
754449512966619136,3990,803,2016-07-16 22:55:55
754120377874386944,8355,2548,2016-07-16 01:08:03
753655901052166144,6242,2379,2016-07-14 18:22:23
753420520834629632,8441,3888,2016-07-14 02:47:04
753398408988139520,6183,2098,2016-07-14 01:19:12
753375668877008896,8139,2542,2016-07-13 23:48:51
753298634498793472,0,6303,2016-07-13 18:42:44
753294487569522689,3629,1136,2016-07-13 18:26:16
753039830821511168,39563,22857,2016-07-13 01:34:21
753026973505581056,4150,1062,2016-07-13 00:43:15
752932432744185856,13457,7442,2016-07-12 18:27:35
752917284578922496,7347,1716,2016-07-12 17:27:23
752701944171524096,0,3147,2016-07-12 03:11:42
752682090207055872,6404,1754,2016-07-12 01:52:49
752660715232722944,4707,1718,2016-07-12 00:27:52
752568224206688256,5911,2492,2016-07-11 18:20:21
752519690950500352,7864,3755,2016-07-11 15:07:30
752334515931054080,4072,1201,2016-07-11 02:51:40
752309394570878976,0,18192,2016-07-11 01:11:51
752173152931807232,6346,2014,2016-07-10 16:10:29
751950017322246144,3283,1016,2016-07-10 01:23:49
751937170840121344,5562,1465,2016-07-10 00:32:46
751830394383790080,6187,2134,2016-07-09 17:28:29
751793661361422336,6246,3184,2016-07-09 15:02:31
751598357617971201,8424,3307,2016-07-09 02:06:27
751583847268179968,4700,1218,2016-07-09 01:08:47
751538714308972544,5369,1383,2016-07-08 22:09:27
751456908746354688,3411,1087,2016-07-08 16:44:23
751251247299190784,13314,6394,2016-07-08 03:07:09
751205363882532864,6727,2000,2016-07-08 00:04:50
751132876104687617,5420,1424,2016-07-07 19:16:47
750868782890057730,5094,1513,2016-07-07 01:47:22
750719632563142656,14053,5501,2016-07-06 15:54:42
750506206503038976,4733,1255,2016-07-06 01:46:38
750429297815552001,14047,4689,2016-07-05 20:41:01
750383411068534784,4828,1236,2016-07-05 17:38:41
750381685133418496,735,33,2016-07-05 17:31:49
750147208377409536,3299,1054,2016-07-05 02:00:06
750132105863102464,3866,1383,2016-07-05 01:00:05
750117059602808832,4605,1416,2016-07-05 00:00:18
750101899009982464,3236,917,2016-07-04 23:00:03
750086836815486976,2312,593,2016-07-04 22:00:12
750071704093859840,8371,3633,2016-07-04 21:00:04
750056684286914561,3337,972,2016-07-04 20:00:23
750041628174217216,3381,674,2016-07-04 19:00:33
750026558547456000,2887,861,2016-07-04 18:00:41
750011400160841729,3462,995,2016-07-04 17:00:26
749996283729883136,3225,880,2016-07-04 16:00:22
749981277374128128,5446,2669,2016-07-04 15:00:45
749774190421639168,4945,1425,2016-07-04 01:17:51
749417653287129088,6495,1819,2016-07-03 01:41:06
749403093750648834,2796,596,2016-07-03 00:43:15
749395845976588288,9156,3771,2016-07-03 00:14:27
749317047558017024,5841,2414,2016-07-02 19:01:20
749075273010798592,6135,2249,2016-07-02 03:00:36
749064354620928000,5094,1639,2016-07-02 02:17:13
749036806121881602,3291,849,2016-07-02 00:27:45
748977405889503236,11398,3699,2016-07-01 20:31:43
748932637671223296,6213,2459,2016-07-01 17:33:49
748705597323898880,2937,1030,2016-07-01 02:31:39
748699167502000129,5032,1739,2016-07-01 02:06:06
748692773788876800,4507,1447,2016-07-01 01:40:41
748575535303884801,6447,2168,2016-06-30 17:54:50
748568946752774144,2322,729,2016-06-30 17:28:39
748346686624440324,5564,1341,2016-06-30 02:45:28
748337862848962560,8179,4485,2016-06-30 02:10:24
748324050481647620,3939,834,2016-06-30 01:15:31
748307329658011649,3895,777,2016-06-30 00:09:04
748220828303695873,15007,8458,2016-06-29 18:25:21
747963614829678593,6156,2333,2016-06-29 01:23:16
747933425676525569,7040,2774,2016-06-28 23:23:19
747885874273214464,3135,1073,2016-06-28 20:14:22
747844099428986880,2977,812,2016-06-28 17:28:22
747816857231626240,5151,1263,2016-06-28 15:40:07
747651430853525504,1466,171,2016-06-28 04:42:46
747648653817413632,13689,6344,2016-06-28 04:31:44
747600769478692864,2463,596,2016-06-28 01:21:27
747594051852075008,3916,1144,2016-06-28 00:54:46
747512671126323200,5895,1720,2016-06-27 19:31:23
747461612269887489,4108,1121,2016-06-27 16:08:30
747439450712596480,5764,2085,2016-06-27 14:40:26
747242308580548608,0,3126,2016-06-27 01:37:04
747219827526344708,5608,1718,2016-06-27 00:07:44
747204161125646336,3587,997,2016-06-26 23:05:29
747103485104099331,10166,4342,2016-06-26 16:25:26
746906459439529985,3067,325,2016-06-26 03:22:31
746872823977771008,6355,2330,2016-06-26 01:08:52
746818907684614144,5631,1870,2016-06-25 21:34:37
746790600704425984,5173,1720,2016-06-25 19:42:08
746757706116112384,10143,4221,2016-06-25 17:31:25
746726898085036033,6408,1939,2016-06-25 15:29:00
746542875601690625,5341,2022,2016-06-25 03:17:46
746521445350707200,0,1065,2016-06-25 01:52:36
746507379341139972,4913,1172,2016-06-25 00:56:43
746369468511756288,6548,1790,2016-06-24 15:48:42
746131877086527488,7324,2387,2016-06-24 00:04:36
746056683365994496,3768,888,2016-06-23 19:05:49
745789745784041472,4282,1157,2016-06-23 01:25:06
745712589599014916,7403,2518,2016-06-22 20:18:30
745433870967832576,7532,2754,2016-06-22 01:50:58
745422732645535745,9089,2634,2016-06-22 01:06:43
745314880350101504,7599,3004,2016-06-21 17:58:09
745074613265149952,8305,3817,2016-06-21 02:03:25
745057283344719872,7666,2468,2016-06-21 00:54:33
744995568523612160,3160,676,2016-06-20 20:49:19
744971049620602880,8354,2914,2016-06-20 19:11:53
744709971296780288,5929,1685,2016-06-20 01:54:27
744334592493166593,7167,2315,2016-06-19 01:02:50
744234799360020481,164929,84508,2016-06-18 18:26:18
744223424764059648,1801,403,2016-06-18 17:41:06
743980027717509120,4398,1178,2016-06-18 01:33:55
743895849529389061,3860,1033,2016-06-17 19:59:26
743835915802583040,0,2261,2016-06-17 16:01:16
743609206067040256,4746,1492,2016-06-17 01:00:24
743595368194129920,19547,7096,2016-06-17 00:05:25
743545585370791937,3735,1013,2016-06-16 20:47:36
743510151680958465,8362,3992,2016-06-16 18:26:48
743253157753532416,4485,1311,2016-06-16 01:25:36
743222593470234624,6565,2058,2016-06-15 23:24:09
743210557239623680,4059,1470,2016-06-15 22:36:19
742534281772302336,7460,3846,2016-06-14 01:49:03
742528092657332225,4701,2157,2016-06-14 01:24:27
742465774154047488,7681,4198,2016-06-13 21:16:49
742423170473463808,10413,4115,2016-06-13 18:27:32
742385895052087300,7193,2152,2016-06-13 15:59:24
742161199639494656,4590,1484,2016-06-13 01:06:33
742150209887731712,5441,1686,2016-06-13 00:22:53
741793263812808706,4825,1633,2016-06-12 00:44:30
741743634094141440,8653,2990,2016-06-11 21:27:17
741438259667034112,3881,902,2016-06-11 01:13:51
741303864243200000,9274,3496,2016-06-10 16:19:48
741099773336379392,10629,5991,2016-06-10 02:48:49
741067306818797568,9984,3334,2016-06-10 00:39:48
740995100998766593,6773,2993,2016-06-09 19:52:53
740711788199743490,3606,1007,2016-06-09 01:07:06
740699697422163968,2997,843,2016-06-09 00:19:04
740676976021798912,19191,7359,2016-06-08 22:48:46
740373189193256964,36786,14366,2016-06-08 02:41:38
740365076218183684,2626,472,2016-06-08 02:09:24
740359016048689152,3495,923,2016-06-08 01:45:19
740214038584557568,7083,2126,2016-06-07 16:09:13
739979191639244800,21101,6391,2016-06-07 00:36:02
739932936087216128,4294,1166,2016-06-06 21:32:13
739844404073074688,4006,920,2016-06-06 15:40:26
739623569819336705,4031,1468,2016-06-06 01:02:55
739606147276148736,5702,1793,2016-06-05 23:53:41
739544079319588864,41979,23132,2016-06-05 19:47:03
739485634323156992,7612,3175,2016-06-05 15:54:48
739238157791694849,122315,62713,2016-06-04 23:31:25
738891149612572673,113,6,2016-06-04 00:32:32
738885046782832640,3988,1232,2016-06-04 00:08:17
738883359779196928,3535,878,2016-06-04 00:01:35
738537504001953792,5392,1687,2016-06-03 01:07:16
738402415918125056,3454,916,2016-06-02 16:10:29
738184450748633089,4559,1310,2016-06-02 01:44:22
738166403467907072,9303,3682,2016-06-02 00:32:39
738156290900254721,2679,709,2016-06-01 23:52:28
737826014890496000,5561,1905,2016-06-01 02:00:04
737800304142471168,10556,3734,2016-06-01 00:17:54
737678689543020544,5330,1443,2016-05-31 16:14:39
737445876994609152,10894,4819,2016-05-31 00:49:32
737322739594330112,3814,875,2016-05-30 16:40:14
737310737551491075,15516,7992,2016-05-30 15:52:33
736736130620620800,4570,1871,2016-05-29 01:49:16
736392552031657984,18752,8003,2016-05-28 03:04:00
736365877722001409,4217,1351,2016-05-28 01:18:00
736225175608430592,8591,2985,2016-05-27 15:58:54
736010884653420544,8361,3214,2016-05-27 01:47:23
735991953473572864,3812,1236,2016-05-27 00:32:10
735648611367784448,4239,1182,2016-05-26 01:47:51
735635087207878657,6530,2547,2016-05-26 00:54:06
735274964362878976,13748,5472,2016-05-25 01:03:06
735256018284875776,3534,954,2016-05-24 23:47:49
735137028879360001,3314,1047,2016-05-24 15:55:00
734912297295085568,2890,556,2016-05-24 01:02:00
734787690684657664,13275,6784,2016-05-23 16:46:51
734776360183431168,2648,584,2016-05-23 16:01:50
734559631394082816,1574,426,2016-05-23 01:40:38
733828123016450049,3795,835,2016-05-21 01:13:53
733822306246479872,3878,1086,2016-05-21 00:50:46
733482008106668032,3322,1024,2016-05-20 02:18:32
733460102733135873,4445,1379,2016-05-20 00:51:30
733109485275860992,47122,17336,2016-05-19 01:38:16
732732193018155009,2577,576,2016-05-18 00:39:02
732726085725589504,3729,957,2016-05-18 00:14:46
732585889486888962,3884,827,2016-05-17 14:57:41
732375214819057664,8534,2715,2016-05-17 01:00:32
732005617171337216,15757,5878,2016-05-16 00:31:53
731285275100512256,3677,1062,2016-05-14 00:49:30
731156023742988288,4050,1369,2016-05-13 16:15:54
730924654643314689,6468,2131,2016-05-13 00:56:32
730573383004487680,5192,2319,2016-05-12 01:40:42
730427201120833536,3659,1119,2016-05-11 15:59:50
730211855403241472,4037,1137,2016-05-11 01:44:07
730196704625098752,5152,2065,2016-05-11 00:43:55
729854734790754305,4250,1206,2016-05-10 02:05:03
729838605770891264,1797,412,2016-05-10 01:00:58
729823566028484608,4205,1330,2016-05-10 00:01:12
729463711119904772,6128,2477,2016-05-09 00:11:16
729113531270991872,1989,352,2016-05-08 00:59:46
728986383096946689,3337,882,2016-05-07 16:34:32
728760639972315136,4928,1831,2016-05-07 01:37:30
728751179681943552,2931,729,2016-05-07 00:59:55
728653952833728512,3503,1120,2016-05-06 18:33:34
728409960103686147,5191,2165,2016-05-06 02:24:02
728387165835677696,3871,1029,2016-05-06 00:53:27
728046963732717569,4543,1264,2016-05-05 02:21:37
728035342121635841,4793,1793,2016-05-05 01:35:26
728015554473250816,4315,1179,2016-05-05 00:16:48
727685679342333952,3099,687,2016-05-04 02:26:00
727644517743104000,6220,1880,2016-05-03 23:42:26
727524757080539137,4708,1316,2016-05-03 15:46:33
727314416056803329,3500,806,2016-05-03 01:50:44
727286334147182592,3209,874,2016-05-02 23:59:09
727175381690781696,4082,1478,2016-05-02 16:38:15
727155742655025152,3836,1421,2016-05-02 15:20:13
726935089318363137,7255,2637,2016-05-02 00:43:25
726887082820554753,4041,1620,2016-05-01 21:32:40
726828223124897792,3745,1085,2016-05-01 17:38:46
726224900189511680,4654,1240,2016-04-30 01:41:23
725842289046749185,7430,2848,2016-04-29 00:21:01
725786712245440512,4388,1460,2016-04-28 20:40:11
725729321944506368,5472,1915,2016-04-28 16:52:08
725458796924002305,1486,668,2016-04-27 22:57:10
724983749226668032,3897,1403,2016-04-26 15:29:30
724771698126512129,2495,690,2016-04-26 01:26:53
724405726123311104,5587,1772,2016-04-25 01:12:38
724049859469295616,4555,1896,2016-04-24 01:38:33
724046343203856385,2808,597,2016-04-24 01:24:35
724004602748780546,4409,1692,2016-04-23 22:38:43
723912936180330496,4098,1313,2016-04-23 16:34:28
723688335806480385,8124,3201,2016-04-23 01:41:59
723673163800948736,3192,959,2016-04-23 00:41:42
723179728551723008,5573,2017,2016-04-21 16:00:57
722974582966214656,4334,1693,2016-04-21 02:25:47
722613351520608256,5217,1759,2016-04-20 02:30:23
721503162398597120,4907,2012,2016-04-17 00:58:53
721001180231503872,2660,661,2016-04-15 15:44:11
720785406564900865,3285,833,2016-04-15 01:26:47
720775346191278080,2614,732,2016-04-15 00:46:48
720415127506415616,4343,1604,2016-04-14 00:55:25
720389942216527872,6757,2711,2016-04-13 23:15:21
720340705894408192,3022,1045,2016-04-13 19:59:42
720059472081784833,4098,1211,2016-04-13 01:22:10
720043174954147842,5158,2159,2016-04-13 00:17:25
719991154352222208,5075,1879,2016-04-12 20:50:42
719704490224398336,4802,1561,2016-04-12 01:51:36
719551379208073216,5320,2080,2016-04-11 15:43:12
719367763014393856,2940,795,2016-04-11 03:33:34
719339463458033665,4646,1347,2016-04-11 01:41:07
719332531645071360,3599,1029,2016-04-11 01:13:34
718971898235854848,3670,1181,2016-04-10 01:20:33
718939241951195136,5511,1887,2016-04-09 23:10:47
718631497683582976,19907,8683,2016-04-09 02:47:55
718613305783398402,2568,519,2016-04-09 01:35:37
718540630683709445,2622,1086,2016-04-08 20:46:50
718460005985447936,2849,571,2016-04-08 15:26:28
718454725339934721,5128,1620,2016-04-08 15:05:29
718246886998687744,2036,537,2016-04-08 01:19:36
718234618122661888,4078,1077,2016-04-08 00:30:51
717841801130979328,2580,641,2016-04-06 22:29:56
717790033953034240,3041,1212,2016-04-06 19:04:14
717537687239008257,6059,1980,2016-04-06 02:21:30
717428917016076293,1688,488,2016-04-05 19:09:17
717421804990701568,3313,908,2016-04-05 18:41:02
717047459982213120,6598,2046,2016-04-04 17:53:31
717009362452090881,3446,1047,2016-04-04 15:22:08
716802964044845056,4497,1261,2016-04-04 01:41:58
716791146589110272,5834,1489,2016-04-04 00:55:01
716730379797970944,1295,458,2016-04-03 20:53:33
716447146686459905,13804,6320,2016-04-03 02:08:05
716439118184652801,2488,231,2016-04-03 01:36:11
716285507865542656,2925,1166,2016-04-02 15:25:47
716080869887381504,5141,1869,2016-04-02 01:52:38
715928423106027520,3359,941,2016-04-01 15:46:52
715758151270801409,3937,1526,2016-04-01 04:30:16
715733265223708672,4921,1821,2016-04-01 02:51:22
715704790270025728,2946,606,2016-04-01 00:58:13
715696743237730304,4111,1383,2016-04-01 00:26:15
715680795826982913,4557,1743,2016-03-31 23:22:53
715360349751484417,5767,1691,2016-03-31 02:09:32
715342466308784130,3182,735,2016-03-31 00:58:29
715220193576927233,2544,703,2016-03-30 16:52:36
715200624753819648,5397,2025,2016-03-30 15:34:51
715009755312439296,4386,1326,2016-03-30 02:56:24
714982300363173890,3948,1111,2016-03-30 01:07:18
714962719905021952,7745,4588,2016-03-29 23:49:30
714957620017307648,4355,1525,2016-03-29 23:29:14
714631576617938945,3443,1075,2016-03-29 01:53:39
714606013974974464,3813,1001,2016-03-29 00:12:05
714485234495041536,2853,1244,2016-03-28 16:12:09
714258258790387713,3162,771,2016-03-28 01:10:13
714251586676113411,3435,905,2016-03-28 00:43:43
714214115368108032,2390,941,2016-03-27 22:14:49
714141408463036416,4532,1502,2016-03-27 17:25:54
713919462244790272,3452,834,2016-03-27 02:43:58
713909862279876608,2014,585,2016-03-27 02:05:49
713900603437621249,2982,802,2016-03-27 01:29:02
713761197720473600,5138,1482,2016-03-26 16:15:05
713411074226274305,4641,1386,2016-03-25 17:03:49
713177543487135744,7578,3044,2016-03-25 01:35:51
713175907180089344,4699,1562,2016-03-25 01:29:21
712809025985978368,19597,7232,2016-03-24 01:11:29
712717840512598017,13029,5384,2016-03-23 19:09:09
712668654853337088,4387,1306,2016-03-23 15:53:42
712438159032893441,5607,1683,2016-03-23 00:37:48
712309440758808576,258,25,2016-03-22 16:06:19
712097430750289920,4000,1108,2016-03-22 02:03:52
712092745624633345,3100,966,2016-03-22 01:45:15
712085617388212225,3417,520,2016-03-22 01:16:55
712065007010385924,2389,667,2016-03-21 23:55:01
711998809858043904,0,136,2016-03-21 19:31:59
711968124745228288,8495,2478,2016-03-21 17:30:03
711743778164514816,2997,1062,2016-03-21 02:38:34
711732680602345472,9372,4434,2016-03-21 01:54:29
711694788429553666,34621,19649,2016-03-20 23:23:54
711652651650457602,4078,982,2016-03-20 20:36:28
711363825979756544,3854,1216,2016-03-20 01:28:47
711306686208872448,3492,790,2016-03-19 21:41:44
711008018775851008,3157,667,2016-03-19 01:54:56
710997087345876993,4801,1495,2016-03-19 01:11:29
710844581445812225,2681,740,2016-03-18 15:05:29
710833117892898816,2834,580,2016-03-18 14:19:56
710658690886586372,2435,608,2016-03-18 02:46:49
710609963652087808,5058,2524,2016-03-17 23:33:12
710588934686908417,4799,2018,2016-03-17 22:09:38
710296729921429505,2493,790,2016-03-17 02:48:31
710283270106132480,2246,554,2016-03-17 01:55:02
710272297844797440,4769,1354,2016-03-17 01:11:26
710269109699739648,2533,1213,2016-03-17 00:58:46
710153181850935296,3067,963,2016-03-16 17:18:07
710140971284037632,2923,961,2016-03-16 16:29:35
710117014656950272,5803,2135,2016-03-16 14:54:24
709918798883774466,3146,1148,2016-03-16 01:46:45
709901256215666688,708,106,2016-03-16 00:37:03
709852847387627521,3690,1282,2016-03-15 21:24:41
709566166965075968,3734,1295,2016-03-15 02:25:31
709556954897764353,3462,1142,2016-03-15 01:48:55
709519240576036864,1570,257,2016-03-14 23:19:03
709449600415961088,2349,636,2016-03-14 18:42:20
709409458133323776,2763,745,2016-03-14 16:02:49
709225125749587968,2531,614,2016-03-14 03:50:21
709207347839836162,13308,6280,2016-03-14 02:39:42
709198395643068416,2546,688,2016-03-14 02:04:08
709179584944730112,2131,724,2016-03-14 00:49:23
709158332880297985,2156,449,2016-03-13 23:24:56
709042156699303936,5017,1764,2016-03-13 15:43:18
708853462201716736,1894,704,2016-03-13 03:13:29
708845821941387268,3138,964,2016-03-13 02:43:08
708834316713893888,1791,542,2016-03-13 01:57:25
708810915978854401,17402,7486,2016-03-13 00:24:26
708738143638450176,2890,877,2016-03-12 19:35:15
708711088997666817,2692,783,2016-03-12 17:47:45
708479650088034305,2687,725,2016-03-12 02:28:06
708469915515297792,3253,883,2016-03-12 01:49:25
